zcta,demand_supply_gap_2019,demand_supply_gap_2021,demand_supply_gap_2022,demand_supply_gap_2023,pct_hh_income_100k_plus_2019,pct_hh_income_100k_plus_2021,pct_hh_income_100k_plus_2022,pct_hh_income_100k_plus_2023,pct_pop_25_44_2019,pct_pop_25_44_2021,pct_pop_25_44_2022,pct_pop_25_44_2023,total_population_2019,total_population_2021,total_population_2022,total_population_2023,units_per_target_hh_2019,units_per_target_hh_2021,units_per_target_hh_2022,units_per_target_hh_2023,pct_pop_25_44_change_19_23,pct_pop_25_44_pct_change_19_23,pct_hh_income_100k_plus_change_19_23,pct_hh_income_100k_plus_pct_change_19_23,total_population_change_19_23,total_population_pct_change_19_23,demand_supply_gap_change_19_23,demand_supply_gap_pct_change_19_23,units_per_target_hh_change_19_23,units_per_target_hh_pct_change_19_23,score_density,score_growth,score_affordability,score_penetration,opportunity_score,investment_tier,rationale
95636,-380.0,-164.0,-84.0,-89.0,30.28,59.36,74.59,73.33,15.4,18.17,26.2,27.33,1195.0,1205.0,1374.0,1387.0,4.642424242424243,2.071186440677966,1.6121883656509695,1.65625,11.93,77.47,43.05,142.17,192.0,16.07,291.0,-76.58,-2.9861742424242426,-64.32359660574413,73.33,71.53,50.0,83.28999999999999,68.54,BUILD NOW,"ZIP 95636: 73% high-income households, -64.3 units/target HH -- large pool, tight supply."
98940,-80.0,-102.0,27.0,3.0,27.21,36.4,78.38,70.8,26.97,28.99,33.5,31.02,241.0,445.0,409.0,461.0,21.37837837837838,9.337349397590362,4.807881773399015,5.43298969072165,4.05,15.02,43.59,160.2,220.0,91.29,83.0,-103.75,-15.94538868765673,-74.5865210421364,70.8,71.8,50.0,88.72,68.54,BUILD NOW,"ZIP 98940: 71% high-income households, -74.6 units/target HH -- large pool, tight supply."
98582,-64.0,-25.0,-13.0,-55.0,34.69,67.95,90.78,73.17,23.84,23.16,15.25,9.29,172.0,177.0,236.0,366.0,5.705882352941177,2.7547169811320753,1.3984375,1.6,-14.55,-61.03,38.48,110.93,194.0,112.79,9.0,-14.06,-4.105882352941176,-71.95876288659792,73.17,69.24,50.0,87.33,68.52,BUILD NOW,"ZIP 98582: 73% high-income households, -72.0 units/target HH -- large pool, tight supply."
96747,101.0,201.0,216.0,243.0,42.08,70.77,71.52,79.15,21.85,15.51,18.56,18.59,975.0,1476.0,1498.0,1361.0,2.504950495049505,1.4875621890547264,1.4814814814814814,1.3497942386831276,-3.26,-14.92,37.07,88.09,386.0,39.59,142.0,140.59,-1.1551562563663773,-46.11493355454708,79.15,68.54,50.0,73.66,68.39,BUILD NOW,"ZIP 96747: 79% high-income households, -46.1 units/target HH -- large pool, tight supply."
98224,-78.0,-52.0,-47.0,-25.0,19.83,36.27,47.75,69.47,21.5,35.96,30.0,27.08,214.0,203.0,220.0,192.0,12.208333333333334,7.837837837837838,5.018867924528302,3.787878787878788,5.58,25.95,49.64,250.33,-22.0,-10.28,53.0,-67.95,-8.420454545454547,-68.97300651566864,69.47,74.82,50.0,85.75,68.38,BUILD NOW,"ZIP 98224: 69% high-income households, -69.0 units/target HH -- large pool, tight supply."
96141,-92.0,-62.0,-24.0,-28.0,40.76,64.2,78.85,75.38,11.91,9.5,8.95,8.86,403.0,600.0,592.0,621.0,22.626666666666665,9.127272727272727,7.3463414634146345,7.698979591836735,-3.05,-25.61,34.62,84.94,218.0,54.09,64.0,-69.57,-14.92768707482993,-65.97386744915997,75.38,67.31,50.0,84.17,68.34,BUILD NOW,"ZIP 96141: 75% high-income households, -66.0 units/target HH -- large pool, tight supply."
94020,-102.0,33.0,111.0,69.0,62.63,79.05,85.43,88.45,28.52,26.26,29.95,22.92,1697.0,2186.0,2030.0,1745.0,1.8381642512077294,1.4940119760479043,1.3980582524271845,1.4510385756676558,-5.6,-19.64,25.82,41.23,48.0,2.83,171.0,-167.65,-0.3871256755400736,-21.06045067984106,88.45,62.91,50.0,60.41,68.25,BUILD NOW,"ZIP 94020: 88% high-income households, -21.1 units/target HH -- large pool, tight supply."
98614,-75.0,-144.0,-163.0,-88.0,12.79,28.0,45.85,64.37,0.0,10.71,12.41,23.18,164.0,364.0,532.0,591.0,15.636363636363637,5.964285714285714,2.760869565217391,2.289308176100629,23.18,inf,51.58,403.28,427.0,260.37,-13.0,17.33,-13.347055460263007,-85.35907561796108,64.37,75.79,50.0,94.42,68.14,BUILD NOW,"ZIP 98614: 64% high-income households, -85.4 units/target HH -- large pool, tight supply."
94957,-26.0,26.0,64.0,74.0,82.58,86.74,90.59,93.79,16.32,16.47,15.81,19.39,1219.0,1949.0,2081.0,2151.0,1.4219653179190752,1.3161512027491409,1.2279069767441861,1.1654135338345866,3.07,18.81,11.21,13.57,932.0,76.46,100.0,-384.62,-0.25655178408448864,-18.042056360413223,93.79,55.6,50.0,58.81,68.05,BUILD NOW,"ZIP 94957: 94% high-income households, -18.0 units/target HH -- large pool, tight supply."
98592,-510.0,-292.0,-122.0,-75.0,30.38,52.46,69.34,71.39,11.2,16.53,6.98,7.68,1839.0,1543.0,1848.0,1666.0,5.915611814345992,2.994475138121547,1.935374149659864,1.7865168539325842,-3.52,-31.43,41.01,134.99,-173.0,-9.41,435.0,-85.29,-4.129094960413408,-69.79996473737357,71.39,70.5,50.0,86.19,68.04,BUILD NOW,"ZIP 98592: 71% high-income households, -69.8 units/target HH -- large pool, tight supply."
98590,-65.0,-57.0,-40.0,-27.0,33.33,65.7,68.23,72.4,29.18,21.34,12.12,11.93,305.0,539.0,396.0,419.0,6.209302325581396,2.220125786163522,1.9618320610687023,2.115107913669065,-17.25,-59.12,39.07,117.22,114.0,37.38,38.0,-58.46,-4.094194411912331,-65.93646431169671,72.4,69.54,50.0,84.15,67.85,BUILD NOW,"ZIP 98590: 72% high-income households, -65.9 units/target HH -- large pool, tight supply."
90742,91.0,52.0,78.0,115.0,53.03,54.63,70.78,86.45,24.42,11.49,12.79,21.82,692.0,470.0,469.0,385.0,2.572139303482587,2.790960451977401,2.3394495412844036,2.2764976958525347,-2.6,-10.65,33.42,63.02,-307.0,-44.36,24.0,26.37,-0.2956416076300523,-11.493996737648068,86.45,66.71,50.0,55.35,67.74,BUILD NOW,"ZIP 90742: 86% high-income households, -11.5 units/target HH -- large pool, tight supply."
94972,0.0,33.0,37.0,36.0,100.0,100.0,100.0,100.0,0.0,46.48,48.37,46.41,25.0,142.0,153.0,153.0,1.0,1.0,1.0,1.0,46.41,inf,0.0,0.0,128.0,512.0,36.0,inf,0.0,0.0,100.0,50.0,50.0,49.27,67.39,BUILD NOW,"ZIP 94972: 100% high-income households, 0.0 units/target HH -- large pool, tight supply."
95075,-27.0,-27.0,-16.0,-10.0,53.47,71.59,76.09,81.03,20.7,25.3,17.49,17.04,459.0,589.0,566.0,575.0,2.064935064935065,1.4523809523809523,1.3142857142857143,1.2340425531914894,-3.66,-17.68,27.56,51.54,116.0,25.27,17.0,-62.96,-0.8308925117435757,-40.23819082028637,81.03,63.78,50.0,70.55,67.39,BUILD NOW,"ZIP 95075: 81% high-income households, -40.2 units/target HH -- large pool, tight supply."
93040,-161.0,-82.0,-44.0,-5.0,32.63,48.63,57.28,73.35,24.69,26.9,25.46,26.94,1827.0,1829.0,1838.0,1904.0,3.2923976608187133,2.3830645161290325,1.9240924092409242,1.5872093023255813,2.25,9.11,40.72,124.79,77.0,4.21,156.0,-96.89,-1.705188358493132,-51.79168904126564,73.35,70.36,50.0,76.66,67.26,BUILD NOW,"ZIP 93040: 73% high-income households, -51.8 units/target HH -- large pool, tight supply."
95601,-3.0,0.0,-1.0,6.0,27.94,65.22,61.14,70.0,41.06,41.94,47.16,46.93,151.0,310.0,352.0,358.0,4.368421052631579,1.8111111111111111,1.8598130841121496,1.6111111111111112,5.87,14.3,42.06,150.54,207.0,137.09,9.0,-300.0,-2.7573099415204676,-63.11914323962517,70.0,71.03,50.0,82.66,67.16,BUILD NOW,"ZIP 95601: 70% high-income households, -63.1 units/target HH -- large pool, tight supply."
95227,-31.0,-78.0,-59.0,-46.0,59.01,59.34,69.87,83.47,12.23,17.2,26.78,23.94,654.0,901.0,1180.0,1036.0,1.8778625954198473,1.6852791878172588,1.4312977099236641,1.3135313531353134,11.71,95.75,24.46,41.45,382.0,58.41,-15.0,48.39,-0.5643312422845339,-30.051785666371522,83.47,62.23,50.0,65.17,67.05,BUILD NOW,"ZIP 95227: 83% high-income households, -30.1 units/target HH -- large pool, tight supply."
97490,-25.0,-32.0,-13.0,-16.0,25.0,58.11,70.95,69.92,28.79,26.41,29.46,31.3,257.0,443.0,499.0,476.0,4.782608695652174,2.0,1.6666666666666667,2.043010752688172,2.51,8.72,44.92,179.68,219.0,85.21,9.0,-36.0,-2.739597942964002,-57.28250244379277,69.92,72.46,50.0,79.57,67.02,BUILD NOW,"ZIP 97490: 70% high-income households, -57.3 units/target HH -- large pool, tight supply."
95977,-342.0,-291.0,-219.0,-208.0,21.01,43.75,62.98,66.36,41.6,40.07,32.93,31.07,1488.0,1662.0,1822.0,1738.0,6.373333333333333,2.7109634551495017,1.899297423887588,1.7762557077625571,-10.53,-25.31,45.35,215.85,250.0,16.8,134.0,-39.18,-4.597077625570776,-72.12987906230298,66.36,72.68,50.0,87.42,67.01,BUILD NOW,"ZIP 95977: 66% high-income households, -72.1 units/target HH -- large pool, tight supply."
96087,-149.0,-116.0,-98.0,-88.0,20.08,52.08,63.21,66.11,17.83,21.43,26.33,27.59,544.0,784.0,824.0,819.0,5.64,1.969325153374233,1.6825396825396826,1.6091370558375635,9.76,54.74,46.03,229.23,275.0,50.55,61.0,-40.94,-4.030862944162436,-71.46920113763186,66.11,73.02,50.0,87.07,66.95,BUILD NOW,"ZIP 96087: 66% high-income households, -71.5 units/target HH -- large pool, tight supply."
94516,-8.0,-9.0,5.0,10.0,68.75,68.83,83.78,86.3,32.04,22.48,22.64,25.96,103.0,218.0,212.0,208.0,1.5454545454545454,1.509433962264151,1.2419354838709677,1.2063492063492063,-6.08,-18.98,17.55,25.53,105.0,101.94,18.0,-225.0,-0.33910533910533913,-21.9421101774043,86.3,58.78,50.0,60.88,66.53,BUILD NOW,"ZIP 94516: 86% high-income households, -21.9 units/target HH -- large pool, tight supply."
97835,-43.0,-36.0,-39.0,-44.0,34.71,60.12,70.51,71.43,33.71,26.65,27.25,27.52,264.0,379.0,488.0,545.0,3.857142857142857,2.3069306930693068,1.7712418300653594,1.711111111111111,-6.19,-18.36,36.72,105.79,281.0,106.44,-1.0,2.33,-2.1460317460317464,-55.637860082304535,71.43,68.36,50.0,78.7,66.4,BUILD NOW,"ZIP 97835: 71% high-income households, -55.6 units/target HH -- large pool, tight supply."
95568,-54.0,-14.0,-7.0,-4.0,11.39,41.3,58.54,61.76,30.29,32.82,50.45,56.72,274.0,195.0,224.0,201.0,12.0,4.2631578947368425,2.9166666666666665,2.9047619047619047,26.43,87.26,50.37,442.23,-73.0,-26.64,50.0,-92.59,-9.095238095238095,-75.79365079365078,61.76,75.18,50.0,89.36,66.32,BUILD NOW,"ZIP 95568: 62% high-income households, -75.8 units/target HH -- large pool, tight supply."
98010,-283.0,-69.0,-38.0,-20.0,70.91,81.4,85.13,86.76,25.33,29.3,28.66,32.11,5602.0,5963.0,6128.0,6351.0,1.500660501981506,1.318426724137931,1.2226620484908461,1.2072243346007605,6.78,26.77,15.85,22.35,749.0,13.37,263.0,-92.93,-0.2934361673807455,-19.553800942537354,86.76,57.92,50.0,59.61,66.29,BUILD NOW,"ZIP 98010: 87% high-income households, -19.6 units/target HH -- large pool, tight supply."
94028,-77.0,6.0,125.0,138.0,79.39,86.87,88.08,89.83,13.28,10.36,13.41,15.09,7125.0,6582.0,6888.0,6645.0,1.3490708186840783,1.2518552875695732,1.2023809523809523,1.1802374893977947,1.81,13.63,10.44,13.15,-480.0,-6.74,215.0,-279.22,-0.16883332928628358,-12.514786247542467,89.83,55.22,50.0,55.89,66.13,BUILD NOW,"ZIP 94028: 90% high-income households, -12.5 units/target HH -- large pool, tight supply."
97111,-503.0,-314.0,-155.0,-53.0,41.47,55.75,63.09,74.17,20.52,23.44,25.2,25.6,3572.0,3776.0,4131.0,4285.0,2.640740740740741,1.9785809906291834,1.667816091954023,1.415127528583993,5.08,24.76,32.7,78.85,713.0,19.96,450.0,-89.46,-1.2256132121567478,-46.411720516454686,74.17,66.35,50.0,73.82,66.12,BUILD NOW,"ZIP 97111: 74% high-income households, -46.4 units/target HH -- large pool, tight supply."
92661,243.0,659.0,750.0,743.0,65.42,78.33,81.62,83.77,28.51,33.79,34.64,35.28,3445.0,3279.0,3300.0,3095.0,2.655804480651731,2.1731066460587325,1.9856527977044476,1.978955007256894,6.77,23.75,18.35,28.05,-350.0,-10.16,500.0,205.76,-0.6768494733948371,-25.48566652123198,83.77,59.18,50.0,62.75,66.03,BUILD NOW,"ZIP 92661: 84% high-income households, -25.5 units/target HH -- large pool, tight supply."
91759,-35.0,-31.0,-17.0,-19.0,42.04,65.71,72.67,74.07,27.69,28.07,27.76,23.45,307.0,367.0,299.0,290.0,5.46969696969697,3.4260869565217393,3.376146788990826,2.9833333333333334,-4.24,-15.31,32.03,76.19,-17.0,-5.54,16.0,-45.71,-2.4863636363636363,-45.45706371191135,74.07,66.02,50.0,73.31,65.93,BUILD NOW,"ZIP 91759: 74% high-income households, -45.5 units/target HH -- large pool, tight supply."
98323,-101.0,-61.0,-45.0,-28.0,51.14,64.88,73.09,78.78,31.3,23.91,26.11,30.06,770.0,644.0,655.0,712.0,1.9851851851851852,1.5732484076433122,1.467032967032967,1.3626943005181347,-1.24,-3.96,27.64,54.05,-58.0,-7.53,73.0,-72.28,-0.6224908846670505,-31.356816951511874,78.78,63.82,50.0,65.86,65.91,BUILD NOW,"ZIP 98323: 79% high-income households, -31.4 units/target HH -- large pool, tight supply."
99660,-30.0,-19.0,-8.0,2.0,29.41,40.7,53.85,68.85,26.58,23.36,24.93,23.48,395.0,351.0,349.0,362.0,5.171428571428572,3.6857142857142855,2.880952380952381,2.3333333333333335,-3.1,-11.66,39.44,134.1,-33.0,-8.35,32.0,-106.67,-2.8380952380952382,-54.88029465930019,68.85,69.72,50.0,78.3,65.77,BUILD NOW,"ZIP 99660: 69% high-income households, -54.9 units/target HH -- large pool, tight supply."
97348,-188.0,-61.0,-28.0,-26.0,43.35,63.02,73.73,74.38,18.26,29.39,24.17,23.25,1572.0,1810.0,1986.0,2103.0,2.518939393939394,1.748110831234257,1.4666666666666666,1.4222689075630253,4.99,27.33,31.03,71.58,531.0,33.78,162.0,-86.17,-1.0966704863763688,-43.53699374486637,74.38,65.52,50.0,72.3,65.76,BUILD NOW,"ZIP 97348: 74% high-income households, -43.5 units/target HH -- large pool, tight supply."
95679,0.0,0.0,0.0,0.0,58.33,87.5,83.93,80.77,0.0,26.63,32.82,27.43,56.0,169.0,131.0,113.0,1.7142857142857142,1.8392857142857142,2.127659574468085,1.2380952380952381,27.43,inf,22.44,38.47,57.0,101.79,0.0,,-0.47619047619047605,-27.777777777777775,80.77,61.22,50.0,63.96,65.67,BUILD NOW,"ZIP 95679: 81% high-income households, -27.8 units/target HH -- large pool, tight supply."
98075,145.0,285.0,440.0,263.0,86.76,91.34,92.61,91.84,25.2,22.87,24.28,22.71,23996.0,25762.0,25202.0,25231.0,1.1992960844698637,1.1348478809618705,1.116739216462208,1.1235453315290933,-2.49,-9.88,5.08,5.86,1235.0,5.15,118.0,81.38,-0.07575075294077038,-6.3162678442542575,91.84,52.54,50.0,52.61,65.67,BUILD NOW,"ZIP 98075: 92% high-income households, -6.3 units/target HH -- large pool, tight supply."
95445,-517.0,-212.0,-150.0,19.0,29.78,43.25,56.45,69.11,16.61,20.57,17.59,13.56,2257.0,2134.0,2012.0,2102.0,4.635220125786163,3.37046004842615,2.527054108216433,2.220168067226891,-3.05,-18.36,39.33,132.07,-155.0,-6.87,536.0,-103.68,-2.4150520585592723,-52.10220859035608,69.11,69.66,50.0,76.83,65.63,BUILD NOW,"ZIP 95445: 69% high-income households, -52.1 units/target HH -- large pool, tight supply."
98240,-433.0,-270.0,-195.0,-215.0,47.24,65.47,72.49,76.42,18.41,25.51,25.66,28.87,3145.0,3328.0,3426.0,3208.0,2.116788321167883,1.624203821656051,1.4335585585585586,1.3714285714285714,10.46,56.82,29.18,61.77,63.0,2.0,218.0,-50.35,-0.7453597497393116,-35.21182266009852,76.42,64.59,50.0,67.89,65.58,BUILD NOW,"ZIP 98240: 76% high-income households, -35.2 units/target HH -- large pool, tight supply."
92610,586.0,452.0,344.0,325.0,78.37,86.26,86.06,88.47,32.15,28.92,27.58,26.95,16360.0,12524.0,13107.0,13182.0,1.339558187201093,1.212171052631579,1.210969387755102,1.1804123711340206,-5.2,-16.17,10.1,12.89,-3178.0,-19.43,-261.0,-44.54,-0.15914581606707245,-11.880470560192368,88.47,55.05,50.0,55.55,65.56,BUILD NOW,"ZIP 92610: 88% high-income households, -11.9 units/target HH -- large pool, tight supply."
98295,-409.0,-83.0,26.0,86.0,29.66,55.29,64.44,67.87,29.17,33.96,32.9,31.52,2540.0,2927.0,3033.0,3135.0,3.639575971731449,1.9166666666666667,1.597163120567376,1.5317769130998704,2.35,8.06,38.21,128.83,595.0,23.43,495.0,-121.03,-2.1077990586315787,-57.9133139410424,67.87,69.1,50.0,79.9,65.51,BUILD NOW,"ZIP 98295: 68% high-income households, -57.9 units/target HH -- large pool, tight supply."
98833,-19.0,-28.0,-33.0,-26.0,50.79,28.77,57.69,74.76,23.74,38.93,32.03,31.93,139.0,149.0,153.0,238.0,9.59375,16.19047619047619,6.888888888888889,4.805194805194805,8.19,34.5,23.97,47.19,99.0,71.22,-7.0,36.84,-4.788555194805195,-49.913278903506914,74.76,61.98,50.0,75.67,65.51,BUILD NOW,"ZIP 98833: 75% high-income households, -49.9 units/target HH -- large pool, tight supply."
98351,-289.0,-180.0,-136.0,-144.0,27.11,51.17,62.03,66.16,13.86,16.65,13.14,16.7,1335.0,1375.0,1119.0,1832.0,5.218543046357616,2.8459016393442624,2.3212121212121213,1.880184331797235,2.84,20.49,39.05,144.04,497.0,37.23,145.0,-50.17,-3.338358714560381,-63.97108704297176,66.16,69.53,50.0,83.11,65.5,BUILD NOW,"ZIP 98351: 66% high-income households, -64.0 units/target HH -- large pool, tight supply."
99154,-6.0,-2.0,-2.0,-2.0,45.45,83.33,80.0,75.0,29.03,29.27,23.68,34.38,31.0,41.0,38.0,32.0,2.2,1.2,1.25,1.3333333333333333,5.35,18.43,29.55,65.02,1.0,3.23,4.0,-66.67,-0.8666666666666669,-39.393939393939405,75.0,64.78,50.0,70.11,65.46,BUILD NOW,"ZIP 99154: 75% high-income households, -39.4 units/target HH -- large pool, tight supply."
94933,69.0,74.0,11.0,65.0,66.08,71.32,69.41,83.25,23.18,28.1,22.2,18.88,837.0,1185.0,1284.0,1255.0,1.5803571428571428,1.4701086956521738,1.5012106537530265,1.2258726899383983,-4.3,-18.55,17.17,25.98,418.0,49.94,-4.0,-5.8,-0.35448445291874453,-22.430654647965756,83.25,58.58,50.0,61.13,65.45,BUILD NOW,"ZIP 94933: 83% high-income households, -22.4 units/target HH -- large pool, tight supply."
95225,2.0,81.0,95.0,49.0,35.62,63.98,69.54,68.09,17.2,3.9,3.34,6.29,378.0,1001.0,1019.0,1224.0,4.631578947368421,1.8203883495145632,1.7123893805309736,1.66015625,-10.91,-63.43,32.47,91.16,846.0,223.81,47.0,2350.0,-2.9714226973684212,-64.15571732954545,68.09,66.24,50.0,83.2,65.37,BUILD NOW,"ZIP 95225: 68% high-income households, -64.2 units/target HH -- large pool, tight supply."
95134,8192.0,9515.0,9942.0,10334.0,80.86,84.45,85.46,88.5,58.77,60.56,61.34,62.18,29349.0,31172.0,30916.0,30255.0,1.3643410852713178,1.2963192355335338,1.2681845314232114,1.206010345676985,3.41,5.8,7.64,9.45,906.0,3.09,2142.0,26.15,-0.15833073959433275,-11.604923527084617,88.5,53.82,50.0,55.41,65.24,BUILD NOW,"ZIP 95134: 88% high-income households, -11.6 units/target HH -- large pool, tight supply."
96085,-9.0,-3.0,-8.0,-8.0,52.63,57.14,42.86,75.0,0.0,16.0,10.53,6.15,54.0,25.0,38.0,65.0,3.5,5.75,6.0,1.8333333333333333,6.15,inf,22.37,42.5,11.0,20.37,1.0,-11.11,-1.6666666666666667,-47.61904761904762,75.0,61.18,50.0,74.46000000000001,65.21,BUILD NOW,"ZIP 96085: 75% high-income households, -47.6 units/target HH -- large pool, tight supply."
95556,-115.0,-85.0,-72.0,-87.0,3.3,45.39,48.02,53.92,25.08,28.77,29.62,25.53,598.0,921.0,692.0,854.0,52.57142857142857,2.991869918699187,2.6513761467889907,2.151898734177215,0.45,1.79,50.62,1533.94,256.0,42.81,28.0,-24.35,-50.41952983725135,-95.90671436433682,53.92,75.31,50.0,100.0,65.2,BUILD NOW,"ZIP 95556: 54% high-income households, -95.9 units/target HH -- large pool, tight supply."
98267,-70.0,-42.0,-7.0,-6.0,23.4,29.32,50.49,62.94,22.75,8.4,0.0,5.82,334.0,250.0,160.0,275.0,14.151515151515152,8.435897435897436,5.326923076923077,3.7850467289719627,-16.93,-74.42,39.54,168.97,-59.0,-17.66,64.0,-91.43,-10.36646842254319,-73.25341711861354,62.94,69.77,50.0,88.02,65.17,BUILD NOW,"ZIP 98267: 63% high-income households, -73.3 units/target HH -- large pool, tight supply."
95377,294.0,607.0,716.0,1200.0,74.12,79.97,82.72,86.29,26.54,24.67,25.12,26.55,32091.0,33630.0,35001.0,36182.0,1.3719512195121952,1.2772017143647172,1.237043771918431,1.1944779358572462,0.01,0.04,12.17,16.42,4091.0,12.75,906.0,308.16,-0.17747328365494908,-12.935830453071842,86.29,56.08,50.0,56.11,65.14,BUILD NOW,"ZIP 95377: 86% high-income households, -12.9 units/target HH -- large pool, tight supply."
99692,36.0,89.0,113.0,89.0,57.14,64.96,77.4,78.07,52.05,37.17,42.3,41.35,219.0,713.0,766.0,740.0,2.1666666666666665,1.7640449438202248,1.4424778761061947,1.449438202247191,-10.7,-20.56,20.93,36.63,521.0,237.9,53.0,147.22,-0.7172284644194755,-33.1028522039758,78.07,60.46,50.0,66.78,64.96,BUILD NOW,"ZIP 99692: 78% high-income households, -33.1 units/target HH -- large pool, tight supply."
94507,-423.0,-319.0,-148.0,-156.0,84.83,86.89,88.96,89.42,12.92,12.63,12.67,16.03,15105.0,13906.0,14503.0,14546.0,1.269680611785875,1.2442906574394463,1.2070049393803324,1.1638247355924887,3.11,24.07,4.59,5.41,-559.0,-3.7,267.0,-63.12,-0.10585587619338632,-8.33720505856148,89.42,52.3,50.0,53.68,64.92,BUILD NOW,"ZIP 94507: 89% high-income households, -8.3 units/target HH -- large pool, tight supply."
99757,-16.0,-7.0,-6.0,-5.0,5.88,46.15,45.45,54.55,0.0,0.0,0.0,0.0,23.0,15.0,14.0,14.0,76.0,10.5,10.2,6.333333333333333,0.0,,48.67,827.72,-9.0,-39.13,11.0,-68.75,-69.66666666666667,-91.66666666666667,54.55,74.34,50.0,97.76,64.84,BUILD NOW,"ZIP 99757: 55% high-income households, -91.7 units/target HH -- large pool, tight supply."
98552,-141.0,-46.0,-29.0,-2.0,16.39,32.94,45.24,61.02,16.88,20.0,27.42,28.02,480.0,240.0,248.0,207.0,6.1,3.3214285714285716,2.4473684210526314,1.8888888888888888,11.14,66.0,44.63,272.3,-273.0,-56.88,139.0,-98.58,-4.21111111111111,-69.03460837887067,61.02,72.32,50.0,85.78999999999999,64.81,BUILD NOW,"ZIP 98552: 61% high-income households, -69.0 units/target HH -- large pool, tight supply."
95054,2960.0,3397.0,3916.0,4828.0,77.18,79.33,81.62,86.61,42.7,42.91,43.23,45.19,24524.0,24404.0,24444.0,25196.0,1.375340393343419,1.3462160176340925,1.3174754634678298,1.2259132140230449,2.49,5.83,9.43,12.22,672.0,2.74,1868.0,63.11,-0.14942717932037408,-10.86474156096879,86.61,54.72,50.0,55.02,64.75,BUILD NOW,"ZIP 95054: 87% high-income households, -10.9 units/target HH -- large pool, tight supply."
97441,-67.0,-26.0,0.0,51.0,0.0,0.0,30.85,64.66,36.35,37.66,27.7,23.65,586.0,539.0,278.0,351.0,,,4.310344827586207,2.0,-12.7,-34.94,64.66,inf,-235.0,-40.1,118.0,-176.12,,,64.66,82.33,50.0,60.17,64.74,BUILD NOW,"ZIP 97441: 65% high-income households, 999.0 units/target HH -- large pool, tight supply."
97905,7.0,5.0,32.0,-3.0,57.78,60.32,96.23,85.71,0.0,0.0,0.0,0.0,85.0,131.0,104.0,45.0,2.8076923076923075,1.8157894736842106,1.5098039215686274,3.2222222222222223,0.0,,27.93,48.34,-40.0,-47.06,-10.0,-142.86,0.41452991452991483,14.764079147640805,85.71,63.96,50.0,41.46,64.71,BUILD NOW,"ZIP 97905: 86% high-income households, 14.8 units/target HH -- large pool, tight supply."
99591,-5.0,-10.0,-3.0,-1.0,46.15,53.85,60.0,80.0,26.32,34.74,50.88,45.76,76.0,95.0,57.0,59.0,3.6666666666666665,2.7857142857142856,4.0,3.625,19.44,73.86,33.85,73.35,-17.0,-22.37,4.0,-80.0,-0.04166666666666652,-1.1363636363636325,80.0,66.92,50.0,49.87,64.71,BUILD NOW,"ZIP 99591: 80% high-income households, -1.1 units/target HH -- large pool, tight supply."
95728,-41.0,-37.0,-9.0,-36.0,51.49,61.87,74.43,69.8,19.05,14.37,12.75,19.39,231.0,355.0,549.0,593.0,21.903846153846153,12.5,6.9815950920245395,6.477528089887641,0.34,1.78,18.31,35.56,362.0,156.71,5.0,-12.2,-15.426318063958512,-70.42743980033737,69.8,59.16,50.0,86.52,64.7,BUILD NOW,"ZIP 95728: 70% high-income households, -70.4 units/target HH -- large pool, tight supply."
