zcta,year,NAME,total_population,hh_total,hh_income_100_124k,hh_income_125_149k,hh_income_150_174k,hh_income_175_199k,hh_income_200k_plus,male_25_29,male_30_34,male_35_39,male_40_44,female_25_29,female_30_34,female_35_39,female_40_44,median_home_value,median_gross_rent,total_households,total_housing_units,owner_occupied_units,renter_occupied_units,pop_25_44,pct_pop_25_44,hh_income_100k_plus,pct_hh_income_100k_plus,home_value_to_income_ratio,pct_owner_occupied,demand_supply_gap,units_per_target_hh
97378,2023,ZCTA5 97378,9613,2851,505,283,295,214,291,396,535,572,516,151,185,215,308,341200,1078,2851,2891,2063,788,2878,29.94,1588,55.7,3.412,71.36,-475,1.820528967254408
97380,2023,ZCTA5 97380,2116,772,126,110,38,12,74,118,37,64,68,66,68,47,46,247700,531,772,865,560,212,514,24.29,360,46.63,2.477,64.74,-200,2.4027777777777777
97381,2023,ZCTA5 97381,15404,5683,789,584,468,672,623,500,355,483,481,535,271,649,588,497700,1491,5683,5882,3839,1844,3862,25.07,3136,55.18,4.977,65.27,-703,1.875637755102041
97383,2023,ZCTA5 97383,9616,3862,549,360,404,247,375,225,254,452,400,254,421,362,271,408300,1090,3862,4116,2510,1352,2639,27.44,1935,50.1,4.083,60.98,-575,2.1271317829457366
97384,2023,ZCTA5 97384,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,9,9,0,0,0.0,0,0.0,,100.0,-9,
97385,2023,ZCTA5 97385,3876,1467,168,299,121,164,79,40,69,120,110,84,58,100,145,482400,1497,1467,1483,1133,334,726,18.73,831,56.65,4.824,76.4,-302,1.7845968712394704
97386,2023,ZCTA5 97386,15509,6165,1051,796,464,359,204,615,564,489,537,474,625,261,319,302200,1141,6165,6339,4445,1720,3884,25.04,2874,46.62,3.022,70.12,-1571,2.2056367432150314
97388,2023,ZCTA5 97388,954,486,145,28,0,0,44,49,0,2,50,0,91,0,49,444400,,486,1208,403,83,241,25.26,217,44.65,4.444,33.36,-186,5.566820276497696
97389,2023,ZCTA5 97389,1706,629,124,90,58,110,46,69,71,39,56,36,43,37,65,365400,1875,629,649,422,207,416,24.38,428,68.04,3.654,65.02,6,1.516355140186916
97390,2023,ZCTA5 97390,708,490,59,56,10,21,0,0,10,0,0,3,0,0,0,413200,756,490,574,434,56,13,1.84,146,29.8,4.132,75.61,-288,3.9315068493150687
97391,2023,ZCTA5 97391,5944,2355,423,145,161,120,96,75,270,137,105,194,219,107,125,355100,1046,2355,2478,1554,801,1232,20.73,945,40.13,3.551,62.71,-609,2.6222222222222222
97392,2023,ZCTA5 97392,6999,2328,321,439,213,272,422,86,155,131,285,292,149,370,142,546600,1125,2328,2480,2005,323,1610,23.0,1667,71.61,5.466,80.85,-338,1.4877024595080983
97394,2023,ZCTA5 97394,5251,2543,279,295,114,94,146,65,174,79,85,26,75,221,109,354400,1104,2543,3686,2039,504,834,15.88,928,36.49,3.544,55.32,-1111,3.9719827586206895
97396,2023,ZCTA5 97396,3447,1378,138,53,119,93,82,125,88,58,203,59,43,238,55,324500,1104,1378,1473,985,393,869,25.21,485,35.2,3.245,66.87,-500,3.0371134020618555
97401,2023,ZCTA5 97401,48186,22990,2635,1781,1012,1228,1678,2692,1657,1422,1325,2377,1565,1013,1193,472200,1318,22990,24220,6952,16038,13244,27.49,8334,36.25,4.722,28.7,1382,2.906167506599472
97402,2023,ZCTA5 97402,54199,23077,3100,1782,1858,1136,560,2640,2596,2014,2048,2611,2002,1573,2249,330000,1287,23077,23882,11394,11683,17733,32.72,8436,36.56,3.3,47.71,-2958,2.8309625414888573
97403,2023,ZCTA5 97403,14508,4714,296,419,283,296,461,394,279,358,238,657,325,180,244,550900,1211,4714,5146,1797,2917,2675,18.44,1755,37.23,5.509,34.92,-42,2.932193732193732
97404,2023,ZCTA5 97404,33356,13164,1984,1859,1102,1200,838,1282,1368,1232,1075,946,922,1479,1015,397700,1408,13164,13823,9203,3961,9319,27.94,6983,53.05,3.977,66.58,-2220,1.9795216955463268
97405,2023,ZCTA5 97405,46870,19588,2816,2319,1530,2030,3053,1161,1346,1378,1325,1011,1350,1603,1457,494000,1417,19588,20395,13683,5905,10631,22.68,11748,59.98,4.94,67.09,-1935,1.7360401770514131
97406,2023,ZCTA5 97406,449,221,8,0,55,41,0,23,0,0,11,0,0,0,0,264800,,221,235,166,55,34,7.57,104,47.06,2.648,70.64,-62,2.2596153846153846
97408,2023,ZCTA5 97408,15297,6341,650,745,533,871,1203,509,408,476,474,513,294,679,433,535300,1731,6341,6585,3984,2357,3786,24.75,4002,63.11,5.353,60.5,18,1.6454272863568216
97410,2023,ZCTA5 97410,389,187,22,25,0,27,12,0,14,0,0,0,0,0,0,535000,,187,348,165,22,14,3.6,86,45.99,5.35,47.41,-79,4.046511627906977
97411,2023,ZCTA5 97411,7629,3811,313,392,106,152,245,128,180,208,189,77,167,195,246,425800,920,3811,4396,2787,1024,1390,18.22,1208,31.7,4.258,63.4,-1579,3.6390728476821192
97412,2023,ZCTA5 97412,640,233,16,11,13,51,22,0,25,13,45,8,19,5,24,285500,1097,233,289,200,33,139,21.72,113,48.5,2.855,69.2,-87,2.5575221238938055
97413,2023,ZCTA5 97413,757,388,78,12,13,10,28,10,13,34,22,0,6,27,45,388200,907,388,609,283,105,157,20.74,141,36.34,3.882,46.47,-142,4.319148936170213
97414,2023,ZCTA5 97414,367,164,0,0,0,0,0,0,0,13,0,0,0,0,36,234000,,164,218,151,13,49,13.35,0,0.0,2.34,69.27,-151,
97415,2023,ZCTA5 97415,14271,6745,769,583,351,406,651,495,325,315,327,270,394,149,525,385100,1221,6745,7621,4976,1769,2800,19.62,2760,40.92,3.851,65.29,-2216,2.761231884057971
97416,2023,ZCTA5 97416,1342,402,49,57,33,33,5,32,34,26,37,19,30,26,30,264400,1036,402,483,302,100,234,17.44,177,44.03,2.644,62.53,-125,2.7288135593220337
97417,2023,ZCTA5 97417,2462,1062,113,22,46,47,9,41,71,67,55,122,103,40,77,218100,998,1062,1175,693,369,576,23.4,237,22.32,2.181,58.98,-456,4.957805907172996
97419,2023,ZCTA5 97419,916,375,50,78,38,22,27,0,3,3,73,14,4,17,48,528400,,375,375,333,42,162,17.69,215,57.33,5.284,88.8,-118,1.744186046511628
97420,2023,ZCTA5 97420,27579,11899,1718,1089,879,692,495,830,1018,666,1017,749,829,913,674,282300,982,11899,12967,8021,3878,6696,24.28,4873,40.95,2.823,61.86,-3148,2.6609891237430743
97423,2023,ZCTA5 97423,5799,2650,342,173,164,82,125,102,83,105,213,26,66,296,146,266200,1150,2650,2835,2022,628,1037,17.88,886,33.43,2.662,71.32,-1136,3.1997742663656883
97424,2023,ZCTA5 97424,18881,7428,964,1316,424,457,445,573,374,557,684,469,395,522,800,349700,1012,7428,7920,5139,2289,4374,23.17,3606,48.55,3.497,64.89,-1533,2.196339434276206
97426,2023,ZCTA5 97426,10384,3934,518,412,449,436,322,467,313,424,515,319,245,223,301,435100,1293,3934,4050,3058,876,2807,27.03,2137,54.32,4.351,75.51,-921,1.8951801591015442
97429,2023,ZCTA5 97429,946,374,72,19,0,0,13,44,28,14,34,57,38,3,29,311800,832,374,399,244,130,247,26.11,104,27.81,3.118,61.15,-140,3.8365384615384617
97430,2023,ZCTA5 97430,407,194,36,3,19,20,0,0,2,12,30,4,11,1,15,355700,1069,194,238,172,22,75,18.43,78,40.21,3.557,72.27,-94,3.051282051282051
97431,2023,ZCTA5 97431,2115,729,78,41,42,65,73,53,53,52,63,47,121,61,48,327000,2130,729,953,611,118,498,23.55,299,41.02,3.27,64.11,-312,3.1872909698996654
97432,2023,ZCTA5 97432,314,95,0,0,0,0,0,30,55,0,0,0,0,0,0,,,95,95,51,44,85,27.07,0,0.0,,53.68,-51,
97434,2023,ZCTA5 97434,799,321,18,38,12,11,8,34,15,59,0,0,22,55,38,285900,1069,321,390,201,120,223,27.91,87,27.1,2.859,51.54,-114,4.482758620689655
97435,2023,ZCTA5 97435,2383,1023,86,123,86,53,34,100,42,48,120,21,64,7,129,270800,978,1023,1108,735,288,531,22.28,382,37.34,2.708,66.34,-353,2.900523560209424
97436,2023,ZCTA5 97436,698,319,23,40,20,31,11,41,9,37,26,15,21,17,10,330800,1017,319,433,226,93,176,25.21,125,39.18,3.308,52.19,-101,3.464
97437,2023,ZCTA5 97437,2462,927,151,178,49,87,78,13,60,51,73,42,49,78,43,446700,1629,927,1009,764,163,409,16.61,543,58.58,4.467,75.72,-221,1.858195211786372
97438,2023,ZCTA5 97438,1218,436,51,27,38,71,82,26,14,8,68,6,14,31,32,450000,2083,436,501,401,35,199,16.34,269,61.7,4.5,80.04,-132,1.862453531598513
97439,2023,ZCTA5 97439,15643,7895,1206,593,410,312,414,119,302,482,254,185,381,363,312,364600,1164,7895,9056,5614,2281,2398,15.33,2935,37.18,3.646,61.99,-2679,3.085519591141397
97441,2023,ZCTA5 97441,351,116,0,0,75,0,0,0,0,0,0,32,0,0,51,,,116,150,24,92,83,23.65,75,64.66,,16.0,51,2.0
97442,2023,ZCTA5 97442,1908,920,70,9,11,50,11,43,27,56,139,19,34,73,0,291100,931,920,1041,692,228,391,20.49,151,16.41,2.911,66.47,-541,6.894039735099338
97443,2023,ZCTA5 97443,3122,943,274,29,28,209,12,136,142,16,32,13,130,41,40,331600,816,943,1003,733,210,550,17.62,552,58.54,3.316,73.08,-181,1.8170289855072463
97444,2023,ZCTA5 97444,5794,2774,311,362,150,120,228,105,100,214,114,123,84,201,81,396000,1086,2774,3347,2117,657,1022,17.64,1171,42.21,3.96,63.25,-946,2.8582408198121265
97446,2023,ZCTA5 97446,4997,1848,239,236,147,135,119,168,185,245,197,188,268,137,236,318200,1172,1848,1887,1478,370,1624,32.5,876,47.4,3.182,78.33,-602,2.154109589041096
97447,2023,ZCTA5 97447,636,300,15,15,0,9,23,21,56,26,11,0,47,0,0,376900,989,300,344,204,96,161,25.31,62,20.67,3.769,59.3,-142,5.548387096774194
97448,2023,ZCTA5 97448,14629,5915,952,746,530,460,487,381,384,445,452,348,447,362,476,410500,1079,5915,6150,4076,1839,3295,22.52,3175,53.68,4.105,66.28,-901,1.937007874015748
97449,2023,ZCTA5 97449,2200,1015,189,52,66,39,37,44,51,24,72,16,55,23,42,293100,1317,1015,1537,823,192,327,14.86,383,37.73,2.931,53.55,-440,4.013054830287206
97450,2023,ZCTA5 97450,921,306,0,7,55,7,10,8,97,31,3,0,32,30,32,334400,,306,410,280,26,233,25.3,79,25.82,3.344,68.29,-201,5.189873417721519
97451,2023,ZCTA5 97451,461,193,21,7,0,35,19,0,0,1,37,24,11,0,8,359500,,193,210,161,32,81,17.57,82,42.49,3.595,76.67,-79,2.5609756097560976
97452,2023,ZCTA5 97452,1640,664,124,27,107,76,56,30,28,62,33,23,30,51,60,345900,1121,664,709,557,107,317,19.33,390,58.73,3.459,78.56,-167,1.817948717948718
97453,2023,ZCTA5 97453,940,404,38,8,18,14,19,42,11,29,42,19,15,31,9,336800,1099,404,466,296,108,198,21.06,97,24.01,3.368,63.52,-199,4.804123711340206
97454,2023,ZCTA5 97454,1284,443,52,67,44,31,66,0,97,10,19,24,42,54,40,422200,994,443,443,388,55,286,22.27,260,58.69,4.222,87.58,-128,1.7038461538461538
97455,2023,ZCTA5 97455,2326,943,56,204,161,10,208,108,0,75,71,53,14,46,78,620700,,943,1046,848,95,445,19.13,639,67.76,6.207,81.07,-209,1.6369327073552427
97456,2023,ZCTA5 97456,3278,1187,165,87,154,86,70,44,91,54,151,42,60,163,171,372100,1189,1187,1243,864,323,776,23.67,562,47.35,3.721,69.51,-302,2.211743772241993
97457,2023,ZCTA5 97457,10158,4317,414,277,213,193,185,196,416,236,400,280,261,358,203,242300,917,4317,4688,3034,1283,2350,23.13,1282,29.7,2.423,64.72,-1752,3.656786271450858
97458,2023,ZCTA5 97458,4790,2161,263,154,116,43,109,140,161,126,67,248,88,167,36,251400,800,2161,2376,1543,618,1033,21.57,685,31.7,2.514,64.94,-858,3.4686131386861314
97459,2023,ZCTA5 97459,15328,6276,745,727,662,445,747,399,301,438,566,424,558,314,441,349700,1066,6276,6856,4396,1880,3441,22.45,3326,53.0,3.497,64.12,-1070,2.0613349368610945
97461,2023,ZCTA5 97461,635,306,10,61,9,95,9,0,0,32,9,4,0,33,9,449200,,306,318,281,25,87,13.7,184,60.13,4.492,88.36,-97,1.7282608695652173
97462,2023,ZCTA5 97462,4027,1655,236,155,136,147,27,54,91,61,105,88,106,106,66,377700,1205,1655,1797,1364,291,677,16.81,701,42.36,3.777,75.9,-663,2.563480741797432
97463,2023,ZCTA5 97463,3820,1557,166,68,19,97,16,94,157,137,88,170,258,98,43,241000,918,1557,1775,978,579,1045,27.36,366,23.51,2.41,55.1,-612,4.8497267759562845
97465,2023,ZCTA5 97465,1777,1129,185,45,45,24,16,34,17,0,57,0,16,0,95,292100,848,1129,1376,799,330,219,12.32,315,27.9,2.921,58.07,-484,4.368253968253968
97466,2023,ZCTA5 97466,1152,443,31,33,38,7,0,8,22,71,43,4,7,107,11,221300,870,443,515,352,91,273,23.7,109,24.6,2.213,68.35,-243,4.724770642201835
97467,2023,ZCTA5 97467,5300,2608,328,251,114,186,131,99,103,127,97,43,138,69,50,224100,750,2608,2816,1913,695,726,13.7,1010,38.73,2.241,67.93,-903,2.788118811881188
97469,2023,ZCTA5 97469,2541,1076,96,90,105,46,45,12,34,106,46,44,43,60,88,237900,852,1076,1128,858,218,433,17.04,382,35.5,2.379,76.06,-476,2.9528795811518322
97470,2023,ZCTA5 97470,18951,8360,1073,754,328,371,250,610,714,469,513,828,713,809,475,246500,1037,8360,8872,4850,3510,5131,27.08,2776,33.21,2.465,54.67,-2074,3.195965417867435
97471,2023,ZCTA5 97471,32439,12664,1493,1591,817,812,1270,712,871,984,1196,782,741,1084,1001,326400,1099,12664,13356,9762,2902,7371,22.72,5983,47.24,3.264,73.09,-3779,2.2323249206083906
97473,2023,ZCTA5 97473,332,159,36,4,3,0,9,65,0,8,20,0,0,0,33,371700,,159,226,143,16,126,37.95,52,32.7,3.717,63.27,-91,4.346153846153846
97476,2023,ZCTA5 97476,261,115,0,0,12,0,0,0,15,0,3,0,0,0,0,267600,,115,144,115,0,18,6.9,12,10.43,2.676,79.86,-103,12.0
97477,2023,ZCTA5 97477,37837,16178,2839,1650,1059,769,497,1296,1446,1282,1218,1462,1369,1477,1259,345800,1176,16178,16572,8454,7724,10809,28.57,6814,42.12,3.458,51.01,-1640,2.432051658350455
97478,2023,ZCTA5 97478,39267,14593,3067,1961,1098,1106,897,1116,1225,1462,1041,909,1674,1507,1248,361200,1314,14593,15182,10196,4397,10182,25.93,8129,55.7,3.612,67.16,-2067,1.8676343953745849
97479,2023,ZCTA5 97479,10479,4595,543,424,449,231,247,431,234,345,253,298,458,416,197,281500,1207,4595,4759,3097,1498,2632,25.12,1894,41.22,2.815,65.08,-1203,2.512671594508976
97480,2023,ZCTA5 97480,325,134,23,0,0,13,1,21,0,10,12,14,2,2,4,278100,792,134,179,95,39,65,20.0,37,27.61,2.781,53.07,-58,4.837837837837838
97481,2023,ZCTA5 97481,608,316,0,0,0,121,7,0,0,0,221,0,35,51,0,202500,,316,316,272,44,307,50.49,128,40.51,2.025,86.08,-144,2.46875
97484,2023,ZCTA5 97484,277,115,9,5,12,5,0,0,0,27,17,0,14,30,0,302900,679,115,149,68,47,88,31.77,31,26.96,3.029,45.64,-37,4.806451612903226
97486,2023,ZCTA5 97486,725,256,22,88,0,0,23,40,17,90,2,0,13,5,7,,,256,298,242,14,174,24.0,133,51.95,,81.21,-109,2.2406015037593985
97487,2023,ZCTA5 97487,9546,3922,503,567,237,210,377,156,264,407,196,98,233,147,314,334300,1412,3922,4038,3245,677,1815,19.01,1894,48.29,3.343,80.36,-1351,2.1319957761351636
97488,2023,ZCTA5 97488,662,363,62,43,31,41,9,0,6,47,24,0,5,6,6,411200,,363,450,317,46,94,14.2,186,51.24,4.112,70.44,-131,2.4193548387096775
97489,2023,ZCTA5 97489,896,409,67,12,77,26,0,0,0,32,0,18,15,16,17,429600,,409,462,347,62,98,10.94,182,44.5,4.296,75.11,-165,2.5384615384615383
97490,2023,ZCTA5 97490,476,133,16,10,41,19,7,38,38,0,6,26,18,9,14,385000,1404,133,190,109,24,149,31.3,93,69.92,3.85,57.37,-16,2.043010752688172
97492,2023,ZCTA5 97492,1058,483,36,29,10,9,0,0,22,19,5,0,21,44,10,222000,1325,483,497,468,15,121,11.44,84,17.39,2.22,94.16,-384,5.916666666666667
97493,2023,ZCTA5 97493,466,213,37,0,10,35,19,10,3,9,0,0,0,0,0,464300,,213,226,169,44,22,4.72,101,47.42,4.643,74.78,-68,2.237623762376238
97494,2023,ZCTA5 97494,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,,,42,42,42,0,0,0.0,0,0.0,,100.0,-42,
97495,2023,ZCTA5 97495,1569,782,80,163,0,125,31,15,12,41,17,17,38,47,73,440000,1144,782,800,705,77,260,16.57,399,51.02,4.4,88.12,-306,2.0050125313283207
97496,2023,ZCTA5 97496,7557,3146,529,167,58,166,89,270,108,191,201,258,123,174,90,236700,1029,3146,3510,2369,777,1415,18.72,1009,32.07,2.367,67.49,-1360,3.4786917740336967
97497,2023,ZCTA5 97497,1172,620,25,70,22,46,14,22,7,51,67,0,36,5,12,302800,535,620,731,448,172,200,17.06,177,28.55,3.028,61.29,-271,4.129943502824859
97498,2023,ZCTA5 97498,2141,1021,233,122,19,27,92,0,2,34,65,25,22,44,129,483900,893,1021,1769,827,194,321,14.99,493,48.29,4.839,46.75,-334,3.588235294117647
97499,2023,ZCTA5 97499,1836,710,101,65,38,6,57,8,78,10,35,9,39,61,47,288300,1000,710,786,596,114,287,15.63,267,37.61,2.883,75.83,-329,2.943820224719101
97501,2023,ZCTA5 97501,45008,18233,3188,1771,1013,1021,470,2025,1712,1456,1392,1965,1656,1341,1692,325200,1238,18233,19370,9964,8269,13239,29.41,7463,40.93,3.252,51.44,-2501,2.595470990218411
97502,2023,ZCTA5 97502,29583,11436,1876,1181,1124,1069,832,885,785,1171,828,771,1182,984,906,374000,1245,11436,11717,8149,3287,7512,25.39,6082,53.18,3.74,69.55,-2067,1.926504439329168
97503,2023,ZCTA5 97503,14119,4494,676,548,215,205,248,412,524,695,299,579,523,539,198,299500,1082,4494,4708,3782,712,3769,26.69,1892,42.1,2.995,80.33,-1890,2.488372093023256
97504,2023,ZCTA5 97504,50471,20271,2809,2682,1600,1854,1952,1560,1662,1453,1549,1342,1507,1765,1925,447800,1387,20271,21290,12469,7802,12763,25.29,10897,53.76,4.478,58.57,-1572,1.9537487381848215
97520,2023,ZCTA5 97520,26983,12456,1520,1066,894,985,1358,634,652,687,836,608,754,621,757,568700,1360,12456,13964,7076,5380,5549,20.56,5823,46.75,5.687,50.67,-1253,2.3980765928215697
97522,2023,ZCTA5 97522,584,228,16,14,22,0,13,9,6,40,34,13,26,13,5,229200,817,228,253,178,50,146,25.0,65,28.51,2.292,70.36,-113,3.8923076923076922
97523,2023,ZCTA5 97523,7162,3090,235,285,189,17,222,208,307,222,262,70,258,243,229,301000,1239,3090,3606,2499,591,1799,25.12,948,30.68,3.01,69.3,-1551,3.8037974683544302
97524,2023,ZCTA5 97524,15072,5858,912,691,971,412,365,467,698,547,463,210,675,332,275,421400,1340,5858,6216,4625,1233,3667,24.33,3351,57.2,4.214,74.4,-1274,1.85496866606983
97525,2023,ZCTA5 97525,4732,2154,303,173,153,136,118,112,108,164,67,99,202,177,92,426700,1142,2154,2366,1652,502,1021,21.58,883,40.99,4.267,69.82,-769,2.679501698754247
97526,2023,ZCTA5 97526,36109,15092,1582,1333,1105,1048,771,1133,1078,1111,913,1148,1003,812,1283,379700,1076,15092,15987,10007,5085,8481,23.49,5839,38.69,3.797,62.59,-4168,2.7379688302791574
97527,2023,ZCTA5 97527,36756,14573,1856,1064,940,923,1341,778,981,827,937,831,943,964,1275,408200,1350,14573,15481,10701,3872,7536,20.5,6124,42.02,4.082,69.12,-4577,2.5279229261920313
97530,2023,ZCTA5 97530,9157,3754,524,394,137,326,980,0,299,297,366,88,129,392,325,541400,1657,3754,4260,2941,813,1896,20.71,2361,62.89,5.414,69.04,-580,1.804320203303685
97531,2023,ZCTA5 97531,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,,,98,98,98,0,0,0.0,0,0.0,,100.0,-98,
97532,2023,ZCTA5 97532,2146,910,215,135,6,34,82,42,67,85,35,89,46,29,17,417700,894,910,974,767,143,410,19.11,472,51.87,4.177,78.75,-295,2.0635593220338984
97534,2023,ZCTA5 97534,1028,475,0,0,0,11,0,0,61,0,0,62,0,27,0,257500,,475,520,383,92,150,14.59,11,2.32,2.575,73.65,-372,47.27272727272727
97535,2023,ZCTA5 97535,4766,2020,252,276,31,125,94,34,237,171,156,141,49,176,117,374600,1284,2020,2104,1422,598,1081,22.68,778,38.51,3.746,67.59,-644,2.704370179948586
97536,2023,ZCTA5 97536,1230,523,71,41,55,5,3,11,16,30,35,0,75,6,33,292700,792,523,562,428,95,206,16.75,175,33.46,2.927,76.16,-253,3.2114285714285713
97537,2023,ZCTA5 97537,6656,2813,330,294,73,216,259,260,110,196,218,309,157,204,120,362300,1161,2813,3107,2103,710,1574,23.65,1172,41.66,3.623,67.69,-931,2.651023890784983
97538,2023,ZCTA5 97538,1831,765,187,18,13,0,25,11,43,147,70,0,120,50,34,289800,785,765,964,634,131,475,25.94,243,31.76,2.898,65.77,-391,3.9670781893004117
97539,2023,ZCTA5 97539,3349,1521,177,153,41,124,9,66,24,89,10,47,115,74,107,295700,1055,1521,1738,1021,500,532,15.89,504,33.14,2.957,58.75,-517,3.4484126984126986
97540,2023,ZCTA5 97540,8475,3935,366,312,458,215,231,188,188,290,269,383,147,257,259,427900,1428,3935,4228,2272,1663,1981,23.37,1582,40.2,4.279,53.74,-690,2.672566371681416
97541,2023,ZCTA5 97541,1373,557,25,19,49,0,27,38,0,94,0,0,0,79,89,,1078,557,651,493,64,300,21.85,120,21.54,,75.73,-373,5.425
97543,2023,ZCTA5 97543,732,297,9,9,42,31,57,23,5,30,14,15,7,15,26,550500,1050,297,418,188,109,135,18.44,148,49.83,5.505,44.98,-40,2.824324324324324
97544,2023,ZCTA5 97544,2040,842,163,130,13,12,64,0,108,11,154,110,0,12,42,525300,1519,842,987,671,171,437,21.42,382,45.37,5.253,67.98,-289,2.5837696335078535
97601,2023,ZCTA5 97601,22751,9622,1250,572,609,413,548,650,715,670,634,595,704,817,654,266500,972,9622,10936,5941,3681,5439,23.91,3392,35.25,2.665,54.33,-2549,3.224056603773585
97603,2023,ZCTA5 97603,32212,12929,2030,1153,775,958,589,1158,1050,1210,841,1206,1165,990,1059,251100,987,12929,13568,8742,4187,8679,26.94,5505,42.58,2.511,64.43,-3237,2.4646684831970935
97604,2023,ZCTA5 97604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,9,0,0,0,,0,,,0.0,0,
97620,2023,ZCTA5 97620,70,29,8,4,0,0,0,0,0,0,4,0,0,4,4,,,29,76,22,7,12,17.14,12,41.38,,28.95,-10,6.333333333333333
97621,2023,ZCTA5 97621,268,169,0,0,0,0,59,0,23,0,0,0,0,0,0,,,169,236,144,25,23,8.58,59,34.91,,61.02,-85,4.0
97622,2023,ZCTA5 97622,276,155,0,0,0,0,0,0,0,0,0,0,0,0,0,,,155,219,129,26,0,0.0,0,0.0,,58.9,-129,
97623,2023,ZCTA5 97623,2954,1314,227,158,94,94,98,47,75,86,78,53,111,55,70,280600,879,1314,1478,1048,266,575,19.47,671,51.07,2.806,70.91,-377,2.202682563338301
97624,2023,ZCTA5 97624,3756,1720,276,146,181,15,34,110,131,88,54,50,102,105,10,242300,896,1720,2202,1393,327,650,17.31,652,37.91,2.423,63.26,-741,3.3773006134969323
97625,2023,ZCTA5 97625,139,46,0,7,21,0,11,0,14,0,0,0,0,0,0,408000,,46,62,46,0,14,10.07,39,84.78,4.08,74.19,-7,1.5897435897435896
97626,2023,ZCTA5 97626,238,103,14,0,0,0,0,0,0,0,104,0,0,0,0,210000,,103,143,96,7,104,43.7,14,13.59,2.1,67.13,-82,10.214285714285714
97627,2023,ZCTA5 97627,445,137,9,38,0,0,0,0,0,0,0,0,0,0,0,329100,,137,190,112,25,0,0.0,47,34.31,3.291,58.95,-65,4.042553191489362
97630,2023,ZCTA5 97630,5484,2156,270,232,239,135,92,157,220,219,169,75,186,116,119,223600,941,2156,2440,1394,762,1261,22.99,968,44.9,2.236,57.13,-426,2.520661157024793
97632,2023,ZCTA5 97632,1473,480,44,75,14,42,11,69,9,122,26,10,62,72,18,293800,1288,480,544,348,132,388,26.34,186,38.75,2.938,63.97,-162,2.924731182795699
97633,2023,ZCTA5 97633,1456,493,48,74,17,9,34,85,65,22,25,68,44,37,57,211400,829,493,519,302,191,403,27.68,182,36.92,2.114,58.19,-120,2.8516483516483517
97634,2023,ZCTA5 97634,370,143,10,15,4,0,6,0,9,5,6,0,0,40,0,259800,,143,143,139,4,60,16.22,35,24.48,2.598,97.2,-104,4.085714285714285
97635,2023,ZCTA5 97635,323,107,39,0,0,49,0,0,8,0,40,0,9,0,0,202800,,107,190,37,70,57,17.65,88,82.24,2.028,19.47,51,2.159090909090909
97636,2023,ZCTA5 97636,354,128,16,9,9,2,0,12,0,16,17,11,12,6,18,205000,464,128,176,50,78,92,25.99,36,28.12,2.05,28.41,-14,4.888888888888889
97637,2023,ZCTA5 97637,82,54,5,16,0,2,0,6,0,0,0,0,2,0,2,,,54,78,42,12,10,12.2,23,42.59,,53.85,-19,3.391304347826087
97638,2023,ZCTA5 97638,531,215,14,7,0,58,0,32,28,9,31,0,34,5,56,,,215,258,115,100,195,36.72,79,36.74,,44.57,-36,3.2658227848101267
97639,2023,ZCTA5 97639,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,109,9,0,0,0.0,0,0.0,,8.26,-9,
97640,2023,ZCTA5 97640,160,54,15,1,0,3,2,0,0,10,3,0,0,5,3,225000,,54,119,29,25,21,13.12,21,38.89,2.25,24.37,-8,5.666666666666667
97641,2023,ZCTA5 97641,1250,645,84,0,14,0,0,0,39,28,44,80,27,40,42,,829,645,883,424,221,300,24.0,98,15.19,,48.02,-326,9.010204081632653
97701,2023,ZCTA5 97701,42543,17947,1825,2348,1310,1872,1821,2109,1940,1383,1081,1353,1866,1393,1692,567800,1700,17947,19020,9666,8281,12817,30.13,9176,51.13,5.678,50.82,-490,2.0727986050566694
97702,2023,ZCTA5 97702,53114,21679,3265,2634,1787,1967,3336,1344,1893,2250,2380,1601,1651,2093,2152,620600,1825,21679,23318,15620,6059,15364,28.93,12989,59.92,6.206,66.99,-2631,1.795211332666102
97703,2023,ZCTA5 97703,34476,14296,1502,1291,1240,1829,3755,893,1085,1170,1212,1116,1188,931,1180,915900,1831,14296,16032,10956,3340,8775,25.45,9617,67.27,9.159,68.34,-1339,1.667047935946761
97707,2023,ZCTA5 97707,6506,2984,425,237,338,312,343,167,347,178,99,89,254,226,164,559300,2298,2984,8021,2693,291,1524,23.42,1655,55.46,5.593,33.57,-1038,4.846525679758308
97709,2023,ZCTA5 97709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,,,,0,
97710,2023,ZCTA5 97710,53,28,6,2,2,1,0,0,0,0,1,0,0,1,0,240600,,28,66,25,3,2,3.77,11,39.29,2.406,37.88,-14,6.0
97711,2023,ZCTA5 97711,30,18,0,2,8,2,0,0,0,1,0,0,1,0,0,,,18,33,16,2,2,6.67,12,66.67,,48.48,-4,2.75
97712,2023,ZCTA5 97712,55,34,0,0,0,0,0,19,0,0,0,0,0,21,0,,,34,51,0,34,40,72.73,0,0.0,,0.0,0,
